Date,Open,High,Low,Close,Volume,Market Cap
"Oct 17, 2017",95.93,96.94,90.72,91.28,"43,866,200","1,460,870,000"
"Oct 16, 2017",94.99,97.97,93.05,95.9,"32,185,000","1,446,090,000"
"Oct 15, 2017",99.94,100.81,91.6,94.87,"34,188,200","1,520,300,000"
"Oct 14, 2017",95.06,103.13,93.73,100.23,"38,886,100","1,446,050,000"
"Oct 13, 2017",87.23,96.77,85.53,95.13,"63,578,800","1,326,720,000"
"Oct 12, 2017",87.56,88.63,86.46,87.09,"32,783,200","1,331,450,000"
"Oct 11, 2017",86.74,88.25,85.8,87.42,"21,103,400","1,318,540,000"
"Oct 10, 2017",85.61,88.41,84.27,86.82,"31,695,500","1,301,030,000"
"Oct 09, 2017",89.74,90.12,83.76,85.49,"38,063,700","1,363,380,000"
"Oct 08, 2017",91.39,92.2,89.74,89.77,"29,220,800","1,388,030,000"
"Oct 07, 2017",90.94,92.05,89.57,91.7,"22,617,600","1,380,750,000"
"Oct 06, 2017",91.91,92.94,90.23,91.19,"24,504,100","1,394,580,000"
"Oct 05, 2017",90.49,92.45,88.14,91.86,"27,697,400","1,373,110,000"
"Oct 04, 2017",92.95,93.65,89.05,90.41,"29,568,100","1,410,000,000"
"Oct 03, 2017",91.52,94.81,87.21,92.96,"44,289,800","1,387,960,000"
"Oct 02, 2017",93.56,93.8,90.98,91.54,"27,534,700","1,418,400,000"
"Oct 01, 2017",95.59,95.74,91.77,93.22,"25,936,500","1,448,800,000"
"Sep 30, 2017",94.44,96.33,94.07,95.76,"28,498,000","1,430,900,000"
"Sep 29, 2017",97.3,97.78,91.22,94.5,"38,972,400","1,473,750,000"
"Sep 28, 2017",100.97,101.14,95.48,97.23,"41,822,000","1,528,970,000"
"Sep 27, 2017",92.75,102.91,92.64,101.04,"51,634,900","1,404,030,000"
"Sep 26, 2017",93.81,95.31,91.6,93.13,"32,540,800","1,419,730,000"
"Sep 25, 2017",89.37,94.23,89.12,93.64,"28,114,300","1,352,120,000"
"Sep 24, 2017",91.76,91.81,88,89.5,"22,224,000","1,387,760,000"
"Sep 23, 2017",88.03,92.12,86.96,91.85,"26,372,900","1,329,730,000"
"Sep 22, 2017",86.17,89.54,84.33,88.17,"28,179,100","1,301,560,000"
"Sep 21, 2017",95.33,95.75,85.17,86.24,"34,290,500","1,439,880,000"
"Sep 20, 2017",97.64,98.09,93.37,95.57,"34,198,900","1,474,840,000"
"Sep 19, 2017",100.83,101.28,93.7,97.72,"48,249,700","1,522,630,000"
"Sep 18, 2017",93.81,102.02,93.81,100.57,"63,732,100","1,416,250,000"
"Sep 17, 2017",94.97,96.36,89.22,93.74,"41,008,200","1,433,270,000"
"Sep 16, 2017",100.11,106.12,91.41,95.29,"71,163,500","1,510,430,000"
"Sep 15, 2017",83.13,103.69,73.17,99.85,"176,154,000","1,253,940,000"
"Sep 14, 2017",111.29,120.39,82.65,83.04,"133,553,000","1,678,110,000"
"Sep 13, 2017",111.81,113.16,102.39,111.33,"88,162,900","1,685,390,000"
"Sep 12, 2017",112.72,115.69,110.49,111.89,"40,402,700","1,698,640,000"
"Sep 11, 2017",113.05,116.24,110.47,112.75,"30,605,900","1,702,970,000"
"Sep 10, 2017",115.64,115.77,103.17,112.33,"50,725,200","1,741,490,000"
"Sep 09, 2017",118.19,119.73,113.17,116.27,"39,220,400","1,779,350,000"
"Sep 08, 2017",120.28,132.57,113.3,118.04,"159,066,000","1,810,210,000"
"Sep 07, 2017",121.39,124.76,116.6,120.84,"62,655,700","1,826,360,000"
"Sep 06, 2017",118.78,122.31,114.32,121.63,"64,604,400","1,786,650,000"
"Sep 05, 2017",106.75,122.63,95.81,118.82,"113,378,000","1,605,070,000"
"Sep 04, 2017",126.23,126.23,101.73,106.17,"89,194,700","1,897,480,000"
"Sep 03, 2017",124.93,129.29,115.74,126.01,"92,631,100","1,877,380,000"
"Sep 02, 2017",141.35,141.4,121.96,124.8,"128,849,000","2,123,430,000"
"Sep 01, 2017",140.65,150.09,136.49,141.2,"163,961,000","2,112,260,000"
"Aug 31, 2017",131.95,141.97,131.21,140.41,"131,974,000","1,980,860,000"
"Aug 30, 2017",133.84,135.83,124.06,132.38,"106,543,000","2,008,790,000"
"Aug 29, 2017",144.24,144.5,128.02,133.03,"104,869,000","2,163,850,000"
"Aug 28, 2017",130.76,154.58,129.06,145.4,"216,036,000","1,961,250,000"
"Aug 27, 2017",137.59,138.88,124.81,130.68,"92,742,200","2,057,550,000"
"Aug 26, 2017",107.46,148.36,105.28,138.05,"301,843,000","1,606,920,000"
"Aug 25, 2017",86.47,108.36,85.34,108.26,"95,835,700","1,293,030,000"
"Aug 24, 2017",90.35,93.77,79.35,86.29,"70,187,100","1,351,030,000"
"Aug 23, 2017",91.01,99.71,85.51,90.33,"84,961,900","1,360,920,000"
"Aug 22, 2017",77.99,95.51,72.53,91.16,"150,286,000","1,166,240,000"
"Aug 21, 2017",54.67,95.08,52.87,77.82,"238,775,000","817,490,000"
"Aug 20, 2017",55.79,56.05,51.8,54.71,"15,702,600","834,239,000"
"Aug 19, 2017",46.97,58.03,46.97,55.96,"27,038,800","702,398,000"
"Aug 18, 2017",47.37,48.93,46.22,46.69,"14,517,200","708,081,000"
"Aug 17, 2017",48.82,49.46,47.05,47.45,"11,176,000","729,528,000"
"Aug 16, 2017",48.77,49.09,47.03,48.78,"12,423,400","728,672,000"
"Aug 15, 2017",49.97,50.16,45.72,48.74,"13,651,100","746,257,000"
"Aug 14, 2017",47.69,49.75,46.63,49.75,"14,023,000","711,941,000"
"Aug 13, 2017",49.38,50.15,45.46,47.76,"19,587,800","737,066,000"
"Aug 12, 2017",50.85,51.57,46.34,49.37,"17,349,200","758,739,000"
"Aug 11, 2017",49.31,51.56,48.93,50.65,"8,534,390","735,446,000"
"Aug 10, 2017",50.94,51.29,49.47,49.47,"9,147,740","759,514,000"
"Aug 09, 2017",51.94,53.34,49.74,50.96,"11,466,600","774,178,000"
"Aug 08, 2017",50.4,52.64,49.93,51.94,"12,471,600","750,929,000"
"Aug 07, 2017",47.67,50.21,47.24,50.21,"12,794,900","710,052,000"
"Aug 06, 2017",48.57,49.18,47.36,47.83,"8,254,240","723,258,000"
"Aug 05, 2017",45.18,49.49,45.18,48.58,"12,131,400","672,541,000"
"Aug 04, 2017",43.36,45.32,42.97,45.12,"7,794,340","645,208,000"
"Aug 03, 2017",43.8,44.31,43.23,43.36,"8,262,040","651,543,000"
"Aug 02, 2017",44.08,44.78,42.78,43.63,"8,111,580","655,515,000"
"Aug 01, 2017",39.88,45.04,39.81,44.15,"17,363,300","592,886,000"
"Jul 31, 2017",39.67,40.68,38.94,39.84,"13,138,500","589,540,000"
"Jul 30, 2017",43.95,43.95,39.55,39.62,"11,709,500","652,927,000"
"Jul 29, 2017",43.69,44.37,42.19,43.89,"7,053,810","648,884,000"
"Jul 28, 2017",45.29,45.79,42.74,43.96,"18,694,500","672,368,000"
"Jul 27, 2017",45.92,46.74,43.93,45.24,"15,960,700","681,502,000"
"Jul 26, 2017",40.73,46.44,38.6,45.8,"26,033,100","604,269,000"
"Jul 25, 2017",45.55,45.84,38.24,40.68,"12,706,300","675,620,000"
"Jul 24, 2017",42.66,45.76,41.86,45.58,"12,102,100","632,493,000"
"Jul 23, 2017",44.64,44.78,41.44,42.67,"8,634,060","661,581,000"
"Jul 22, 2017",40.25,44.76,40.15,44.71,"9,028,920","596,297,000"
"Jul 21, 2017",40.55,41.43,39.53,40.34,"9,572,580","600,573,000"
"Jul 20, 2017",34.89,41.01,34.89,40.3,"14,905,700","516,643,000"
"Jul 19, 2017",36.47,37.59,34.37,35.06,"6,994,230","539,762,000"
"Jul 18, 2017",34.89,37.92,33.38,36.38,"9,949,120","516,217,000"
"Jul 17, 2017",29.47,34.98,29.46,34.83,"13,708,900","435,925,000"
"Jul 16, 2017",31.97,32.53,28.83,29.43,"12,434,100","472,681,000"
"Jul 15, 2017",35.57,35.57,31.37,32.09,"9,718,770","525,794,000"
"Jul 14, 2017",38.08,38.33,34.22,35.48,"9,558,140","562,680,000"
"Jul 13, 2017",40.43,40.74,37.2,38.23,"9,969,180","597,277,000"
"Jul 12, 2017",36.89,40.75,35.51,40.39,"15,785,600","544,765,000"
"Jul 11, 2017",40.25,40.73,35.34,37.14,"17,988,200","594,108,000"
"Jul 10, 2017",44.91,45.12,38.84,40.01,"14,633,300","662,645,000"
"Jul 09, 2017",46.69,47,44.56,44.85,"12,681,200","688,769,000"
"Jul 08, 2017",44.17,46.24,41.9,46.1,"15,801,900","651,286,000"
"Jul 07, 2017",50.11,50.65,43.84,44.25,"20,324,700","738,662,000"
"Jul 06, 2017",45.96,50.26,45.88,50.12,"23,168,300","677,244,000"
"Jul 05, 2017",45.3,46.9,44.13,45.72,"15,243,000","667,353,000"
